id,date,timeofday,LON,LAT,"activity 1=not morving, 2=walking, 3=running, 4=biking, 6=skateboarding","direction 1=n, 2=s, 3=e, 4=w, 5=sw, 6=se, 7=nw, 8=ne","withmask 0=no, 1=yes","nomaskimpr 0=no mask or mask but incorrect, 1=mask and correct","maskreason 1=nose exposed, 2=nose and mouth exposed","maskother 1=exhalation valve or vent, 2=on forehead, 3=around neck, 4=touched mask, 5=<2 years of age, 6=in hand, 7=hanging on ear","socialdist 0=no, 1=yes","agegroup 1=<18, 2=18-30, 3=31-55, 4=>55","white 0=not white, 1=white","sex 1=male, 2=female","smoking 0= not smoking, 1=smoking","obese 0=not overweight/obese, 1=overweight/obese","touchsurface 0=no, 1=yes","surfacetype 1=trash can, 2=parking meter, 3=door handle, 4=railing, 5=auto, 6=building, 7=other, 8=bench, 9=phone, 11=tools, 12=table","Etiquette1 0=no hands to head, 1= hands to head"
544,9/22/2020,110706,39.6818,-75.752566,2,4,0,0,9,9,1,2,1,2,0,0,0,0,0
550,9/22/2020,111203,39.679743,-75.749606,2,2,0,0,9,9,0,2,1,2,0,0,0,0,0
551,9/22/2020,111203,39.679742,-75.749631,2,2,0,0,9,9,0,2,1,2,0,0,0,0,0
554,9/22/2020,111349,39.679147,-75.749639,1,9,0,0,9,9,0,2,1,2,0,0,0,0,0
555,9/22/2020,111349,39.679129,-75.749641,1,9,0,0,9,9,0,2,1,2,0,0,0,0,0
556,9/22/2020,111349,39.679081,-75.749649,1,9,0,0,9,9,1,2,1,2,0,0,0,0,0
559,9/22/2020,111424,39.679052,-75.749321,1,9,0,0,9,9,1,2,1,2,0,0,0,0,0
560,9/22/2020,111639,39.679428,-75.748413,2,3,0,0,9,9,1,2,1,1,0,0,0,0,0
562,9/22/2020,112122,39.682365,-75.745556,2,4,0,0,9,9,1,2,0,1,0,0,0,0,0
587,9/22/2020,124600,39.685844,-75.754551,2,6,0,0,9,9,0,2,0,2,0,1,9,0,0
591,9/22/2020,124612,39.686458,-75.75446,2,6,0,0,9,9,1,2,0,2,0,0,9,0,0
592,9/22/2020,124638,39.687143,-75.754768,3,2,0,0,9,9,1,2,1,2,0,0,9,0,0
593,9/22/2020,124742,39.689462,-75.756693,2,2,0,0,9,9,1,2,1,2,0,0,9,0,0
594,9/22/2020,124750,39.689565,-75.756809,2,2,0,0,9,9,1,2,1,2,0,0,9,0,0
595,9/22/2020,124808,39.689977,-75.757192,2,2,0,0,9,9,1,2,1,1,0,0,9,0,0
2001,9/28/2020,123429,39.683527,-75.745432,1,2,0,0,9,9,1,3,0,1,0,0,0,0,0
2004,9/28/2020,123452,39.683594,-75.745366,2,4,0,0,9,9,0,2,1,2,0,0,0,0,0
2005,9/28/2020,123452,39.683598,-75.745342,2,4,0,0,9,9,0,2,1,1,0,0,0,0,0
2006,9/28/2020,123452,39.683588,-75.745341,2,4,0,0,9,9,0,2,1,2,0,0,0,0,0
2010,9/28/2020,123513,39.68339,-75.746464,1,1,0,0,9,9,1,3,1,1,0,0,1,9,1
2011,9/28/2020,123513,39.683474,-75.746543,6,3,0,0,9,9,1,2,0,1,0,0,0,0,0
2012,9/28/2020,123515,39.683645,-75.746576,2,4,0,0,9,9,1,2,1,1,0,0,1,9,0
2013,9/28/2020,123529,39.683425,-75.746975,1,3,0,0,9,9,0,3,1,1,0,0,1,12,9
2014,9/28/2020,123529,39.683426,-75.746984,1,4,0,0,9,9,0,3,1,1,0,0,1,12,9
2019,9/28/2020,123605,39.683373,-75.7479,1,1,0,0,9,9,1,4,1,1,0,0,1,12,9
2020,9/28/2020,123605,39.683344,-75.747933,1,3,0,0,9,9,0,4,1,2,0,0,1,12,9
2021,9/28/2020,123605,39.683345,-75.747946,1,4,0,0,9,9,0,4,1,1,0,1,1,12,9
2022,9/28/2020,123605,39.683368,-75.747968,1,1,0,0,9,9,0,3,1,2,0,0,1,12,9
2023,9/28/2020,123606,39.683513,-75.748029,2,3,0,0,9,9,1,3,1,1,0,1,0,0,9
2025,9/28/2020,123611,39.683364,-75.748195,1,4,0,0,9,9,0,2,1,1,0,1,1,12,9
2026,9/28/2020,123611,39.683363,-75.748206,1,3,0,0,9,9,0,2,1,1,0,0,1,12,9
2027,9/28/2020,123619,39.683323,-75.748532,2,3,0,0,9,9,1,3,1,1,0,0,0,0,9
2029,9/28/2020,123648,39.683453,-75.748764,2,3,0,0,9,9,1,2,1,1,0,0,0,0,9
2030,9/28/2020,123656,39.683284,-75.748967,1,1,0,0,9,9,1,3,1,1,1,0,1,7,9
2031,9/28/2020,123656,39.683283,-75.748987,1,1,0,0,9,9,1,3,1,1,0,1,1,7,9
2032,9/28/2020,123700,39.683279,-75.749185,2,3,0,0,9,9,1,2,1,1,0,0,0,0,9
2033,9/28/2020,123700,39.683275,-75.74923,2,3,0,0,9,9,1,4,1,1,0,0,0,0,9
2037,9/28/2020,123757,39.683302,-75.75094,2,3,0,0,9,9,1,2,1,1,0,0,1,9,9
2040,9/28/2020,123821,39.683081,-75.751508,1,1,0,0,9,9,0,3,1,1,0,0,0,0,9
2041,9/28/2020,123821,39.683083,-75.751524,1,1,0,0,9,9,0,2,1,1,0,0,0,0,9
2050,9/28/2020,123934,39.683474,-75.752457,1,4,0,0,9,9,0,3,1,2,0,0,0,0,9
2051,9/28/2020,123934,39.683473,-75.752467,1,2,0,0,9,9,0,3,1,2,0,0,0,0,9
2052,9/28/2020,123934,39.683464,-75.752472,1,3,0,0,9,9,0,2,1,1,0,0,0,0,9
2080,9/28/2020,124445,39.686442,-75.754606,2,2,0,0,9,9,1,2,1,2,0,0,1,9,9
2082,9/28/2020,124449,39.686702,-75.754638,2,2,0,0,9,9,1,2,1,1,0,0,0,0,9
2117,9/28/2020,115828,39.676648,-75.74832,1,4,0,0,9,9,0,2,1,2,0,0,0,0,9
2118,9/28/2020,115828,39.676646,-75.748313,1,4,0,0,9,9,0,2,1,2,0,0,0,0,9
2125,9/28/2020,120135,39.677586,-75.751347,3,3,0,0,9,9,1,2,1,1,0,0,0,0,9
2127,9/28/2020,120431,39.6784,-75.752222,1,1,0,0,9,9,1,2,1,2,0,0,1,9,9
2128,9/28/2020,120729,39.679447,-75.751701,1,3,0,0,9,9,1,2,1,2,0,0,1,8,9
2129,9/28/2020,120729,39.679464,-75.751676,1,2,0,0,9,9,1,2,1,2,0,0,1,8,9
2130,9/28/2020,120729,39.679456,-75.751659,1,4,0,0,9,9,1,2,1,2,0,0,1,8,9
2131,9/28/2020,120751,39.679634,-75.75189,4,2,0,0,9,9,1,4,1,1,0,0,0,0,9
2143,9/28/2020,121227,39.682318,-75.753897,1,1,0,0,9,9,1,2,0,1,0,0,1,12,9
2144,9/28/2020,121228,39.682256,-75.753869,1,1,0,0,9,9,1,2,0,2,0,0,1,12,9
2154,9/28/2020,121501,39.682512,-75.752274,2,2,0,0,2,9,0,2,1,2,0,0,1,9,9
2157,9/28/2020,121508,39.6824,-75.752537,1,1,0,0,9,9,1,2,1,2,0,0,1,7,9
2158,9/28/2020,121508,39.68241,-75.752548,1,3,0,0,9,9,1,2,1,2,0,0,1,7,9
2159,9/28/2020,121508,39.682423,-75.752538,1,2,0,0,9,9,1,2,1,2,0,0,1,7,9
2160,9/28/2020,121508,39.682412,-75.752519,1,4,0,0,9,9,1,2,1,2,0,0,1,7,9
2161,9/28/2020,121636,39.681052,-75.750423,2,1,0,0,9,9,1,2,1,1,0,0,1,9,9
2162,9/28/2020,121643,39.680929,-75.750333,1,3,0,0,9,9,1,3,1,1,0,0,1,5,9
2163,9/28/2020,121643,39.680918,-75.750347,1,3,0,0,9,9,1,3,1,1,0,0,1,5,9
2165,9/28/2020,121748,39.681976,-75.750253,3,4,0,0,9,9,1,2,1,1,0,0,0,0,9
2166,9/28/2020,121748,39.681978,-75.750222,3,4,0,0,9,9,1,2,1,1,0,0,0,0,9
2167,9/28/2020,121846,39.680997,-75.749498,2,2,0,0,9,9,1,2,0,2,0,0,1,9,9
2178,9/28/2020,122843,39.682319,-75.746441,1,4,0,0,9,9,1,4,1,2,0,0,1,9,9
2180,9/16/2020,122817,39.683174,-75.750765,1,9,0,0,9,9,1,4,1,2,0,1,1,5,0
2183,9/16/2020,122830,39.683103,-75.7511,2,4,0,0,9,9,1,2,1,1,0,0,1,9,0
2184,9/16/2020,122830,39.683126,-75.75109,1,9,0,0,9,9,0,4,1,1,0,0,0,0,0
2185,9/16/2020,122830,39.683126,-75.751082,1,9,0,0,9,9,0,2,1,2,0,1,1,2,0
2186,9/16/2020,122830,39.683127,-75.751092,1,9,0,0,9,9,0,3,1,2,0,1,1,2,0
1570,9/22/2020,123216,39.68344,-75.747303,1,9,0,0,9,9,1,2,0,1,0,0,1,9,9
1579,9/22/2020,123349,39.68315,-75.749224,1,9,0,0,9,9,0,2,1,2,0,0,1,8,9
1580,9/22/2020,123408,39.683255,-75.749358,2,3,0,0,9,9,1,2,1,1,0,0,1,9,9
1582,9/22/2020,123438,39.68334,-75.750358,2,3,0,0,9,9,1,2,1,2,0,0,0,0,9
1583,9/22/2020,123447,39.68315,-75.75046,1,9,0,0,9,9,1,3,1,1,0,0,0,0,9
1588,9/22/2020,123508,39.683236,-75.751367,2,1,0,0,9,9,0,2,1,2,0,0,0,0,9
1589,9/22/2020,123508,39.68324,-75.751354,2,1,0,0,9,9,0,2,1,2,0,0,0,0,9
1590,9/22/2020,123517,39.683087,-75.751268,1,9,0,0,9,9,1,3,0,1,0,0,1,8,9
1593,9/22/2020,123530,39.683062,-75.751801,1,9,0,0,9,9,0,3,1,1,0,0,1,12,9
1598,9/22/2020,123605,39.682993,-75.752828,3,3,0,0,9,9,1,2,1,2,0,0,0,0,9
1599,9/22/2020,123615,39.683141,-75.752836,2,4,0,0,9,9,1,2,0,2,0,0,0,0,9
524,9/22/2020,110433,39.68162,-75.753603,4,6,1,1,9,9,1,2,1,2,0,0,0,0,0
534,9/22/2020,110621,39.682382,-75.752285,2,2,1,1,9,9,1,2,1,2,0,0,0,0,0
537,9/22/2020,110634,39.68278,-75.752325,1,9,1,1,9,9,0,2,1,2,0,1,1,9,0
538,9/22/2020,110634,39.682775,-75.752315,1,9,1,1,9,9,0,2,0,2,0,0,1,9,0
539,9/22/2020,110634,39.682768,-75.752323,1,9,1,1,9,9,0,2,1,2,0,0,0,0,0
545,9/22/2020,110812,39.681461,-75.751527,2,3,1,1,9,9,1,2,0,2,0,0,0,0,0
546,9/22/2020,110917,39.681175,-75.750351,2,1,1,1,9,9,1,2,1,1,0,0,0,0,0
547,9/22/2020,111026,39.68191,-75.749581,2,3,1,1,9,9,0,2,0,2,0,0,0,0,0
548,9/22/2020,111026,39.681896,-75.749576,2,3,1,1,9,9,0,2,1,1,0,0,0,0,1
549,9/22/2020,111036,39.681596,-75.749456,2,1,1,1,9,9,1,2,1,1,0,0,0,0,0
552,9/22/2020,111207,39.679521,-75.74977,2,4,1,1,9,9,1,2,0,2,0,1,0,0,0
553,9/22/2020,111233,39.680098,-75.74916,2,1,1,1,9,9,1,2,1,2,0,1,0,0,0
557,9/22/2020,111353,39.67903,-75.749877,2,2,1,1,9,9,0,3,1,2,0,1,0,0,0
558,9/22/2020,111353,39.67903,-75.749886,2,2,1,1,9,9,0,3,1,2,0,1,0,0,0
561,9/22/2020,112000,39.681646,-75.747313,2,2,1,1,9,9,1,3,1,1,0,0,0,0,0
563,9/22/2020,112125,39.682359,-75.745314,2,1,1,1,9,9,1,2,1,1,0,0,0,0,0
584,9/22/2020,123832,39.68481,-75.753695,2,3,1,1,9,9,1,3,1,2,0,1,9,0,0
585,9/22/2020,123858,39.684194,-75.753793,2,2,1,1,9,9,1,3,0,1,0,0,9,0,0
586,9/22/2020,124305,39.685276,-75.754699,1,9,1,0,2,9,1,2,0,1,0,0,9,0,9
588,9/22/2020,124600,39.685846,-75.754544,2,6,1,1,9,9,0,2,0,2,0,0,9,0,0
589,9/22/2020,124600,39.685839,-75.754542,2,6,1,1,9,9,0,2,1,2,0,0,9,0,0
590,9/22/2020,124600,39.685828,-75.754487,2,6,1,1,9,9,1,4,1,1,0,0,9,0,0
2002,9/28/2020,123452,39.683722,-75.745397,2,4,1,1,9,9,0,2,1,2,0,0,0,0,0
2003,9/28/2020,123452,39.683713,-75.745384,2,4,1,1,9,9,0,2,1,2,0,0,0,0,0
2007,9/28/2020,123501,39.68354,-75.745814,2,3,1,1,9,9,0,3,0,2,0,0,0,0,0
2008,9/28/2020,123501,39.683541,-75.745822,2,3,1,1,9,9,0,2,0,1,0,0,0,0,0
2009,9/28/2020,123501,39.683535,-75.745826,2,3,1,0,2,9,0,3,0,1,0,0,0,0,0
2015,9/28/2020,123529,39.683445,-75.746983,2,3,1,1,9,9,0,2,1,2,0,0,0,0,9
2016,9/28/2020,123529,39.683452,-75.74698,2,3,1,1,9,9,0,2,1,2,0,0,1,9,9
2017,9/28/2020,123540,39.683418,-75.747395,2,4,1,0,2,9,0,1,0,1,0,0,0,0,9
2018,9/28/2020,123540,39.683417,-75.747415,2,4,1,0,2,9,0,3,0,2,0,0,0,0,9
2024,9/28/2020,123610,39.683357,-75.748117,2,4,1,1,9,9,1,2,1,1,0,0,0,0,9
2028,9/28/2020,123644,39.683322,-75.748596,1,1,1,0,2,9,0,2,1,2,0,0,1,9,9
2034,9/28/2020,123740,39.683293,-75.750337,2,3,1,1,9,9,1,2,1,2,0,0,1,9,9
2035,9/28/2020,123740,39.683348,-75.750292,2,3,1,1,9,9,1,2,1,2,0,0,0,0,9
2036,9/28/2020,123744,39.683327,-75.750486,2,3,1,1,9,9,1,2,1,2,0,0,0,0,9
2038,9/28/2020,123759,39.683276,-75.751131,2,3,1,1,9,9,1,2,0,1,0,0,1,9,9
2039,9/28/2020,123812,39.683146,-75.751366,2,3,1,1,9,9,1,2,1,2,0,0,1,9,9
2042,9/28/2020,123823,39.683214,-75.751795,2,3,1,1,9,9,1,2,1,2,0,0,1,11,9
2043,9/28/2020,123823,39.683219,-75.751767,2,3,1,1,9,9,1,3,1,2,0,0,0,0,9
2044,9/28/2020,123823,39.683222,-75.751735,2,3,1,1,9,9,0,3,1,2,0,1,0,0,9
2045,9/28/2020,123843,39.683136,-75.752344,1,2,1,1,9,9,1,2,0,1,0,0,1,9,1
2046,9/28/2020,123934,39.682939,-75.753623,2,4,1,1,9,9,0,2,1,2,0,0,0,0,9
2047,9/28/2020,123934,39.682946,-75.753635,2,4,1,1,9,9,0,2,1,2,0,1,1,9,9
2048,9/28/2020,123934,39.682925,-75.753699,2,3,1,1,9,9,1,2,1,1,0,0,0,0,9
2049,9/28/2020,123934,39.683471,-75.75244,1,4,1,0,2,9,0,3,1,2,0,0,0,0,9
2053,9/28/2020,123955,39.684092,-75.752553,1,1,1,1,9,9,1,3,1,1,0,0,0,0,9
2054,9/28/2020,123955,39.684074,-75.752547,1,1,1,1,9,9,1,2,1,2,0,0,1,9,9
2055,9/28/2020,123955,39.684097,-75.752546,1,1,1,1,9,9,0,2,1,1,0,0,0,0,9
2056,9/28/2020,123955,39.684106,-75.752546,1,1,1,1,9,9,0,2,1,2,0,0,0,0,9
2057,9/28/2020,123955,39.684083,-75.752534,1,1,1,1,9,9,0,2,1,2,0,0,0,0,9
2058,9/28/2020,123955,39.684096,-75.752524,1,1,1,1,9,9,0,2,1,2,0,0,0,0,9
2059,9/28/2020,123955,39.684061,-75.752531,1,1,1,1,9,9,1,2,1,2,0,0,1,7,9
2060,9/28/2020,123955,39.684124,-75.752521,1,2,1,1,9,9,1,2,1,1,0,0,0,0,9
2061,9/28/2020,123955,39.684185,-75.75252,1,3,1,0,2,9,0,3,1,2,0,0,0,0,9
2062,9/28/2020,123955,39.684187,-75.752502,1,4,1,0,2,9,0,4,1,1,0,0,0,0,9
2063,9/28/2020,123955,39.68411,-75.752509,1,1,1,1,9,9,1,2,1,2,0,0,0,0,9
2064,9/28/2020,123955,39.684102,-75.75249,1,1,1,1,9,9,1,3,1,2,0,0,0,0,9
2065,9/28/2020,123955,39.684086,-75.75251,1,1,1,1,9,9,1,2,1,1,0,0,0,0,9
2066,9/28/2020,123955,39.684082,-75.752486,1,1,1,1,9,9,1,4,1,1,0,1,0,0,9
2067,9/28/2020,124132,39.684634,-75.754358,2,1,1,1,9,9,1,2,1,1,0,0,0,0,9
2068,9/28/2020,124132,39.684613,-75.754359,2,1,1,0,2,9,1,2,1,1,0,0,0,0,9
2069,9/28/2020,124132,39.684638,-75.75438,2,1,1,1,9,9,1,2,1,2,0,0,0,0,9
2070,9/28/2020,124132,39.684611,-75.75438,2,1,1,1,9,9,1,2,1,1,0,0,1,9,9
2071,9/28/2020,124241,39.685857,-75.754554,2,2,1,1,9,9,1,2,1,2,0,0,1,9,9
2072,9/28/2020,124241,39.685858,-75.754526,2,3,1,1,9,9,1,2,1,1,0,0,1,9,9
2073,9/28/2020,124414,39.685703,-75.754428,2,4,1,1,9,9,0,2,1,2,0,0,1,9,9
2074,9/28/2020,124414,39.685694,-75.754428,2,4,1,1,9,9,0,2,1,2,0,0,0,0,9
2075,9/28/2020,124425,39.685813,-75.754486,2,2,1,1,9,9,1,2,1,2,0,0,1,9,9
2076,9/28/2020,124430,39.685796,-75.754451,2,1,1,1,9,9,1,2,1,2,0,0,0,0,9
2077,9/28/2020,124439,39.685987,-75.754564,2,2,1,1,9,9,0,2,1,1,0,0,0,0,9
2078,9/28/2020,124439,39.685989,-75.754551,2,2,1,0,2,9,0,2,1,1,0,0,0,0,9
2079,9/28/2020,124439,39.685992,-75.75454,2,2,1,1,9,9,0,2,1,1,0,0,0,0,9
2081,9/28/2020,124445,39.686543,-75.754621,2,2,1,9,2,9,1,2,1,1,0,0,0,0,9
2083,9/28/2020,124451,39.686797,-75.754655,2,2,1,1,9,9,0,2,1,2,0,0,0,0,9
2084,9/28/2020,124451,39.686799,-75.754638,2,2,1,1,9,9,0,2,1,1,0,0,0,0,9
2085,9/28/2020,124455,39.686874,-75.754648,2,2,1,1,9,9,1,2,1,2,0,0,0,0,9
2086,9/28/2020,124507,39.687079,-75.754681,2,2,1,1,9,9,1,2,1,2,0,0,1,9,9
2087,9/28/2020,124723,39.689428,-75.756599,2,1,1,1,9,9,1,2,1,2,0,0,1,9,9
2088,9/28/2020,124736,39.689528,-75.756628,2,2,1,1,9,9,1,2,1,1,0,0,0,0,9
2089,9/28/2020,124753,39.689768,-75.757139,2,2,1,0,2,9,1,2,1,1,0,0,0,0,9
2090,9/28/2020,124801,39.690128,-75.757326,2,2,1,1,9,9,1,2,1,1,0,0,0,0,9
2091,9/28/2020,124808,39.690034,-75.75754,2,4,1,1,9,9,1,2,1,2,0,0,0,0,9
2092,9/28/2020,124414,39.690053,-75.757965,2,3,1,1,9,9,1,2,1,2,0,0,0,0,9
2093,9/28/2020,124432,39.690429,-75.758461,2,2,1,1,9,9,1,2,1,1,0,0,1,9,9
2094,9/28/2020,124435,39.690574,-75.758582,2,2,1,1,9,9,1,2,1,1,0,0,1,9,1
2095,9/28/2020,124602,39.690299,-75.75951,2,1,1,1,9,9,1,2,0,1,0,0,0,0,1
2096,9/28/2020,124608,39.690086,-75.759569,2,2,1,0,2,9,1,2,1,2,0,0,0,0,9
2097,9/28/2020,124736,39.691985,-75.759861,2,2,1,1,9,9,1,2,1,2,0,0,0,0,9
2098,9/28/2020,125333,39.691594,-75.760422,2,2,1,1,9,9,1,2,1,1,0,0,1,9,9
2099,9/28/2020,115430,39.675813,-75.745353,2,2,1,1,9,9,1,2,1,2,0,0,0,0,9
2100,9/28/2020,115657,39.676577,-75.748469,2,4,1,1,9,9,1,3,1,2,0,1,0,0,9
2101,9/28/2020,115657,39.676568,-75.748479,2,4,1,1,9,9,1,3,0,2,0,1,0,0,9
2102,9/28/2020,115702,39.676785,-75.74855,1,2,1,1,9,9,1,2,1,2,0,0,1,9,9
2103,9/28/2020,115714,39.67707,-75.748828,1,4,1,1,9,9,1,2,0,1,0,0,1,12,9
2104,9/28/2020,115723,39.676974,-75.748475,1,2,1,1,9,9,0,2,1,2,0,0,0,0,9
2105,9/28/2020,115723,39.676967,-75.748468,1,2,1,1,9,9,0,2,1,1,0,0,0,0,9
2106,9/28/2020,115723,39.676938,-75.748472,1,1,1,1,9,9,1,2,1,2,0,0,1,11,9
2107,9/28/2020,115723,39.67694,-75.748499,1,1,1,1,9,9,1,2,1,2,0,0,1,11,9
2108,9/28/2020,115737,39.677016,-75.747812,2,4,1,1,9,9,0,2,1,2,0,0,0,0,9
2109,9/28/2020,115737,39.677004,-75.747806,2,4,1,1,9,9,0,2,1,2,0,0,0,0,9
2110,9/28/2020,115737,39.676919,-75.747872,2,4,1,1,9,9,1,2,1,2,0,0,0,0,9
2111,9/28/2020,115807,39.676892,-75.747324,1,4,1,1,9,9,1,2,0,1,0,0,0,0,9
2112,9/28/2020,115821,39.676748,-75.747305,2,1,1,0,2,9,0,2,1,2,0,0,0,0,9
2113,9/28/2020,115821,39.676751,-75.747318,2,1,1,1,9,9,0,2,1,2,0,0,0,0,9
2114,9/28/2020,115831,39.676874,-75.746737,2,4,1,1,9,9,1,2,0,2,0,0,1,9,9
2115,9/28/2020,115831,39.676868,-75.746749,2,4,1,1,9,9,1,2,0,1,0,0,0,0,9
2116,9/28/2020,115839,39.676907,-75.747076,2,3,1,1,9,9,1,2,0,2,0,0,0,0,9
2119,9/28/2020,115840,39.677277,-75.748672,1,3,1,1,9,9,1,3,1,1,0,0,0,0,9
2120,9/28/2020,115908,39.677486,-75.749415,2,3,1,1,9,9,0,2,1,2,0,1,0,0,9
2121,9/28/2020,115908,39.677496,-75.749414,2,3,1,1,9,9,0,2,1,2,0,0,0,0,9
2122,9/28/2020,115943,39.677486,-75.750215,2,3,1,1,9,9,1,2,1,2,0,0,0,0,9
2123,9/28/2020,120017,39.677119,-75.749728,1,3,1,1,9,9,1,3,0,2,0,0,1,11,9
2124,9/28/2020,120112,39.677538,-75.750864,2,3,1,1,9,9,1,3,0,1,0,1,0,0,9
2126,9/28/2020,120349,39.677849,-75.752261,1,3,1,1,9,9,1,2,1,2,0,0,1,8,9
2132,9/28/2020,120839,39.679082,-75.753346,1,3,1,1,9,9,0,2,1,2,0,0,0,0,9
2133,9/28/2020,120839,39.679081,-75.753358,1,3,1,1,9,9,0,3,1,1,0,0,0,0,9
2134,9/28/2020,120839,39.679087,-75.753366,1,3,1,1,9,9,0,3,1,1,0,1,0,0,9
2135,9/28/2020,120839,39.679098,-75.753377,1,3,1,1,9,9,0,2,1,2,0,0,0,0,9
2136,9/28/2020,120839,39.679093,-75.753383,1,3,1,1,9,9,0,2,1,2,0,0,0,0,9
2137,9/28/2020,120839,39.679085,-75.753402,1,3,1,1,9,9,1,2,1,1,0,0,1,9,9
2138,9/28/2020,120844,39.679052,-75.753502,1,3,1,1,9,9,0,2,1,1,0,0,0,0,9
2139,9/28/2020,120844,39.679062,-75.753503,1,3,1,1,9,9,0,2,1,2,0,0,0,0,9
2140,9/28/2020,120844,39.679069,-75.753496,1,3,1,1,9,9,0,2,1,2,0,0,0,0,9
2141,9/28/2020,121147,39.68285,-75.754754,2,4,1,1,9,9,1,2,1,1,0,0,0,0,9
2142,9/28/2020,121223,39.682419,-75.754016,2,1,1,1,9,9,1,2,1,1,0,0,0,0,9
2145,9/28/2020,121318,39.68174,-75.753538,2,5,1,1,9,9,1,2,0,2,0,0,1,9,9
2146,9/28/2020,121318,39.681572,-75.753542,2,8,1,1,9,9,1,2,1,1,0,0,0,0,9
2147,9/28/2020,121318,39.681567,-75.753576,2,4,1,1,9,9,1,3,1,1,0,0,0,0,9
2148,9/28/2020,121501,39.682491,-75.752319,2,2,1,0,2,3,0,2,1,1,0,0,0,0,9
2149,9/28/2020,121501,39.682494,-75.752308,2,2,1,1,9,9,0,2,1,1,0,0,0,0,9
2150,9/28/2020,121501,39.682509,-75.752309,2,2,1,1,9,9,0,2,1,1,0,0,0,0,9
2151,9/28/2020,121501,39.682501,-75.752294,2,2,1,0,1,3,0,2,1,1,0,0,0,0,9
2152,9/28/2020,121501,39.682513,-75.752287,2,2,1,1,9,9,0,2,1,1,0,0,0,0,9
2153,9/28/2020,121501,39.682504,-75.752281,2,2,1,0,2,3,0,2,1,2,0,0,1,9,9
2155,9/28/2020,121505,39.682595,-75.752318,2,2,1,1,9,9,0,2,1,2,0,0,0,0,9
2156,9/28/2020,121505,39.682599,-75.752306,2,2,1,1,9,9,0,3,1,2,0,0,0,0,9
2164,9/28/2020,121704,39.681036,-75.750343,2,2,1,1,9,9,1,2,1,1,0,0,0,0,9
2168,9/28/2020,121856,39.681505,-75.749458,2,2,1,1,9,9,1,2,0,1,0,0,0,0,1
2169,9/28/2020,121905,39.681418,-75.749614,2,1,1,9,2,3,0,3,1,1,0,0,0,0,9
2170,9/28/2020,121905,39.681421,-75.749629,2,1,1,0,2,3,0,3,1,1,0,0,0,0,9
2171,9/28/2020,121930,39.680086,-75.749756,2,2,1,1,9,9,1,2,1,1,0,0,0,0,9
2172,9/28/2020,122109,39.679514,-75.749691,2,4,1,1,9,9,1,2,0,1,0,0,1,9,9
2173,9/28/2020,122109,39.679615,-75.749672,2,4,1,1,9,9,1,3,0,1,0,0,0,0,9
2174,9/28/2020,122150,39.679034,-75.749734,2,1,1,1,9,9,1,2,1,2,0,0,1,9,9
2175,9/28/2020,122440,39.67931,-75.748474,2,4,1,1,9,9,1,2,1,2,0,0,0,0,9
2176,9/28/2020,122448,39.67931,-75.748474,2,4,1,1,9,9,1,2,0,1,0,0,0,0,9
2177,9/28/2020,122843,39.682327,-75.746495,2,2,1,1,9,9,1,2,0,1,0,0,1,9,9
2179,9/16/2020,122750,39.683079,-75.749889,2,4,1,1,9,9,0,2,1,2,0,0,0,0,0
2181,9/16/2020,122825,39.683107,-75.751023,1,9,1,1,9,9,1,3,1,1,0,1,1,9,0
2182,9/16/2020,122825,39.68314,-75.750947,2,3,1,1,9,9,1,2,1,1,0,0,0,0,0
1564,9/22/2020,123111,39.683713,-75.745448,2,4,1,1,9,9,0,2,1,2,0,0,0,0,9
1565,9/22/2020,123111,39.68371,-75.74545,2,4,1,1,9,9,0,2,1,2,0,0,0,0,9
1566,9/22/2020,123151,39.683653,-75.746665,2,2,1,0,2,6,1,2,1,2,0,0,1,9,9
1567,9/22/2020,123200,39.683743,-75.746803,2,2,1,1,9,9,0,2,1,1,0,0,0,0,9
1568,9/22/2020,123200,39.683742,-75.746793,2,9,1,1,9,9,0,2,1,2,0,0,9,0,1
1569,9/22/2020,123216,39.683416,-75.74723,2,3,1,1,9,9,1,2,1,2,0,0,1,9,9
1571,9/22/2020,123218,39.683403,-75.747338,1,9,1,0,2,6,0,2,1,2,0,0,1,9,9
1572,9/22/2020,123218,39.683426,-75.747373,2,8,1,0,2,3,1,2,1,1,0,0,0,0,9
1573,9/22/2020,123221,39.683413,-75.747437,2,3,1,1,9,9,1,3,0,1,0,0,0,0,9
1574,9/22/2020,123226,39.683393,-75.747545,2,2,1,1,9,9,0,2,1,2,0,0,0,0,9
1575,9/22/2020,123226,39.683399,-75.747539,2,2,1,1,9,9,0,2,1,2,0,0,1,9,9
1576,9/22/2020,123240,39.683413,-75.747523,2,3,1,1,9,9,1,2,1,2,0,0,1,9,9
1577,9/22/2020,123252,39.683372,-75.747932,2,3,1,1,9,9,1,2,1,1,0,0,0,0,9
1578,9/22/2020,123254,39.683376,-75.748114,2,3,1,1,9,9,1,2,0,1,0,0,1,9,9
1581,9/22/2020,123409,39.683404,-75.749491,2,3,1,1,9,9,1,2,1,1,0,0,1,9,9
1584,9/22/2020,123456,39.683261,-75.751232,1,9,1,1,9,9,1,2,1,1,0,0,0,0,9
1585,9/22/2020,123456,39.683268,-75.751197,1,9,1,1,9,9,1,2,1,2,0,0,0,0,9
